[INFO ] 2015-01-07 14:27:38,244 [Thread-0] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:31:42,153 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:43,450 [Thread-46] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:31:43,967 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:44,011 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:44,029 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:44,034 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:44,158 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:44,166 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:44,173 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:44,180 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:44,186 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:44,191 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:44,200 [repositories/Test-RDFS] GET namespace for prefix example
[INFO ] 2015-01-07 14:31:44,206 [repositories/Test-RDFS] GET namespace for prefix rdfs
[INFO ] 2015-01-07 14:31:44,210 [repositories/Test-RDFS] GET namespace for prefix rdf
[INFO ] 2015-01-07 14:31:44,214 [repositories/Test-RDFS] GET namespace for prefix undefined
[INFO ] 2015-01-07 14:31:44,214 [repositories/Test-RDFS] Client sent bad request (404): Undefined prefix: undefined
[INFO ] 2015-01-07 14:31:44,219 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:45,052 [Thread-52] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:31:45,623 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:45,692 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:45,710 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:45,718 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:45,814 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:45,822 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:45,830 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:45,837 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:45,842 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:45,928 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:45,935 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:45,940 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:45,946 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:45,951 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:45,956 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:45,965 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:45,973 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:45,978 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:45,984 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:45,990 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:45,995 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,000 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,005 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,011 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,015 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,020 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,025 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,030 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,035 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,040 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,045 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,049 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,055 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,059 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,064 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,069 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,074 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,079 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,084 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,089 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,094 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,098 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,103 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,107 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,117 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,123 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,128 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,133 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,138 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,142 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,146 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,151 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,157 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,161 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,167 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,174 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,178 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,183 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,187 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,191 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,196 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,201 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,207 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,211 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,219 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,223 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,228 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,234 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,238 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,243 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,248 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,252 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,261 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,265 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,270 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,275 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,279 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,285 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,289 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,294 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,302 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,307 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,315 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,319 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,325 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,330 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,337 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,342 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,348 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,353 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,358 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,363 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,369 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,375 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,382 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,389 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,394 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,399 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,404 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,409 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,413 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,438 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,461 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,479 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,485 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,493 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,512 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,527 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,538 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,543 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,548 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,552 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,558 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,562 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,568 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,573 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,578 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,583 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,587 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,591 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,596 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,601 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,606 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,611 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,616 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,620 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,626 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,631 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,636 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,642 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,648 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,653 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,688 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,693 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,699 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,706 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,711 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,717 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,723 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,727 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,733 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,740 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,744 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,749 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,754 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,761 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,766 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,770 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,774 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,779 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,784 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,788 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,792 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,796 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,800 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,805 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,811 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:46,815 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:47,703 [Thread-58] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:31:48,238 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:48,296 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:48,314 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:48,319 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:48,413 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:48,423 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:48,431 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:48,442 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:48,459 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:49,375 [Thread-64] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:31:50,215 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:50,261 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:50,278 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:50,286 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:50,388 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:50,404 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:50,410 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:50,419 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:50,425 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:50,455 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:50,459 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:51,225 [Thread-71] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:31:51,800 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:51,868 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:51,885 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:51,890 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:51,987 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:51,999 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:52,005 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:52,012 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:52,017 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:52,026 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:52,031 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:52,066 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:52,083 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:52,971 [Thread-77] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:31:53,555 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:53,610 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:53,629 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:53,636 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:53,729 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:53,736 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:53,744 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:54,641 [Thread-83] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:31:55,309 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:55,379 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:55,396 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:55,403 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:55,483 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:55,490 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:55,496 [repositories/Test-RDFS] POST data to repository
[INFO ] 2015-01-07 14:31:55,507 [repositories/Test-RDFS] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:31:55,531 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:55,540 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:55,567 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:56,684 [Thread-89] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:31:57,212 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:57,285 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:57,302 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:57,308 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:57,401 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:57,410 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:57,416 [repositories/Test-RDFS] POST data to repository
[INFO ] 2015-01-07 14:31:57,426 [repositories/Test-RDFS] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:31:57,451 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:57,459 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:57,465 [repositories/Test-RDFS] POST data to repository
[INFO ] 2015-01-07 14:31:57,466 [repositories/Test-RDFS] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:31:57,480 [repositories/Test-RDFS] POST data to repository
[INFO ] 2015-01-07 14:31:57,481 [repositories/Test-RDFS] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:31:57,494 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:57,498 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:57,505 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:57,511 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:57,517 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:57,524 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:57,528 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:58,292 [Thread-95] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:31:58,754 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:58,797 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:58,814 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:31:58,822 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:58,989 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:58,995 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:59,001 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:31:59,010 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:59,016 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:59,021 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:31:59,026 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:31:59,765 [Thread-101] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:00,307 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:00,363 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:00,377 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:00,385 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:00,461 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:00,466 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:00,472 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:00,480 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:00,486 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:00,494 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:00,500 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:00,505 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:00,513 [repositories/Test-RDFS] POST query -1726688783
[INFO ] 2015-01-07 14:32:00,627 [repositories/Test-RDFS] Request for query -1726688783 is finished
[INFO ] 2015-01-07 14:32:00,638 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:01,398 [Thread-107] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:01,941 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:02,022 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:02,042 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:02,048 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:02,140 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:02,147 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:02,152 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:02,171 [repositories/Test-RDFS] POST query -1842340945
[INFO ] 2015-01-07 14:32:02,310 [repositories/Test-RDFS] Request for query -1842340945 is finished
[INFO ] 2015-01-07 14:32:02,316 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:02,323 [repositories/Test-RDFS] POST query -1842340945
[INFO ] 2015-01-07 14:32:02,326 [repositories/Test-RDFS] Request for query -1842340945 is finished
[INFO ] 2015-01-07 14:32:02,332 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:03,133 [Thread-113] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:03,611 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:03,692 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:03,711 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:03,715 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:03,806 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:03,813 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:03,822 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:03,838 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:03,843 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:03,853 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:03,864 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:03,872 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:03,877 [repositories/Test-RDFS] POST query 1751512657
[INFO ] 2015-01-07 14:32:04,035 [repositories/Test-RDFS] Request for query 1751512657 is finished
[INFO ] 2015-01-07 14:32:04,039 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:04,813 [Thread-119] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:05,302 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:05,367 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:05,390 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:05,395 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:05,486 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:05,499 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:05,515 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:05,536 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:05,547 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:05,556 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:05,563 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:06,474 [Thread-125] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:06,998 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:07,058 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:07,076 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:07,086 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:07,178 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:07,187 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:07,195 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:07,239 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:07,245 [repositories/SYSTEM] POST transaction to repository
